Simulation, Step, Columns, Integers, Rows, Non-Zeros, UC-Time, ST-Time
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_MISO_26 ) Log.txt,9, 3914764, 22704, 605784, 244436749,  00:29:22.4,  02:56:03.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_MISO_26 ) Log.txt,10, 3914764, 22704, 605784, 244436749,  00:35:20.3,  03:00:50.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_MISO_26 ) Log.txt,11, 3914764, 22704, 605784, 244436749,  01:00:29.9,  03:19:21.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_MISO_26 ) Log.txt,12, 3914764, 22704, 605784, 244436749,  00:41:15.2,  02:58:43.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_MISO_26 ) Log.txt,13, 3914764, 22704, 605784, 244436749,  01:21:10.9,  03:48:01.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_MISO_26 ) Log.txt,14, 3914764, 22704, 605784, 244436749,  00:35:46.4,  03:01:15.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,1, 3737132, 21408, 424162, 244059217,  00:13:31.3,  02:15:07.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,2, 3903060, 21408, 590090, 244391080,  00:58:11.2,  03:46:38.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,3, 3903060, 21408, 590090, 244391080,  00:33:42.7,  03:20:55.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,4, 3903060, 21408, 590090, 244391080,  00:42:48.6,  03:18:56.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,5, 3903060, 21408, 590090, 244391080,  00:31:15.9,  02:50:58.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,6, 3903060, 21408, 590090, 244391080,  00:30:00.4,  02:56:36.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,7, 3903060, 21408, 590090, 244391080,  00:28:03.4,  02:50:40.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,8, 3903060, 21408, 590090, 244391080,  00:50:38.2,  03:01:47.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,9, 3903060, 21408, 590090, 244391080,  00:28:57.5,  02:42:55.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,10, 3903060, 21408, 590090, 244391080,  00:37:55.3,  03:05:01.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,11, 3903060, 21408, 590090, 244391080,  01:06:24.7,  03:28:00.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,12, 3903060, 21408, 590090, 244391080,  00:57:15.3,  03:21:28.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,13, 3903060, 21408, 590090, 244391080,  00:48:58.5,  03:11:02.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_26 ) Log.txt,14, 3903060, 21408, 590090, 244391080,  00:54:03.9,  03:40:34.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,1, 3718428, 14016, 364460, 243863829,  00:18:09.4,  02:24:29.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,2, 3884356, 14016, 530388, 244195695,  00:20:03.8,  03:14:26.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,3, 3884356, 14016, 530388, 244195695,  00:28:31.3,  03:20:39.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,4, 3884356, 14016, 530388, 244195695,  00:21:17.3,  03:17:04.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,5, 3884356, 14016, 530388, 244195695,  00:23:42.0,  03:21:50.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,6, 3884356, 14016, 530388, 244195695,  00:22:59.0,  03:15:22.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,7, 3884356, 14016, 530388, 244195695,  00:46:19.6,  03:34:50.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,8, 3884356, 14016, 530388, 244195695,  00:52:24.3,  03:15:11.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,9, 3884356, 14016, 530388, 244195695,  01:32:45.0,  03:59:51.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,10, 3884356, 14016, 530388, 244195695,  00:29:09.9,  02:59:10.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,11, 3884356, 14016, 530388, 244195695,  01:03:20.5,  03:32:05.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,12, 3884356, 14016, 530388, 244195695,  01:00:31.4,  03:28:43.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,13, 3884356, 14016, 530388, 244195695,  00:28:14.4,  02:49:39.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_19 ) Log.txt,14, 3884356, 14016, 530388, 244195695,  00:38:19.8,  02:58:23.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,1, 3707744, 6648, 325203, 243776481,  00:16:30.7,  02:09:02.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,2, 3873672, 6648, 491131, 244108340,  00:23:04.1,  02:59:04.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,3, 3873672, 6648, 491131, 244108340,  00:26:19.7,  02:56:05.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,4, 3873672, 6648, 491131, 244108340,  00:26:22.6,  03:04:20.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,5, 3873672, 6648, 491131, 244108340,  00:26:56.7,  03:02:09.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,6, 3873672, 6648, 491131, 244108340,  00:25:22.5,  03:01:05.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,7, 3873672, 6648, 491131, 244108340,  00:25:30.1,  02:48:44.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,8, 3873672, 6648, 491131, 244108340,  00:26:41.8,  02:30:41.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,9, 3873672, 6648, 491131, 244108340,  00:24:46.3,  02:30:16.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,10, 3873672, 6648, 491131, 244108340,  00:28:53.1,  02:41:59.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,11, 3873672, 6648, 491131, 244108340,  00:31:38.2,  02:40:11.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,12, 3873672, 6648, 491131, 244108340,  00:23:46.5,  02:34:48.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,13, 3873672, 6648, 491131, 244108340,  00:21:25.5,  02:22:41.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_06 ) Log.txt,14, 3873672, 6648, 491131, 244108340,  00:22:31.2,  02:32:24.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,1, 1079950, 13392, 310728, 32612111,  00:01:49.1,  00:06:28.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,2, 1105402, 13392, 336180, 32663112,  00:02:40.7,  00:11:27.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,3, 1105402, 13392, 336180, 32663112,  00:02:45.7,  00:11:10.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,4, 1105402, 13392, 336180, 32663112,  00:02:00.5,  00:10:39.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,5, 1105402, 13392, 336180, 32663112,  00:01:52.5,  00:10:24.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,6, 1105402, 13392, 336180, 32663112,  00:03:12.9,  00:11:35.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,7, 1105402, 13392, 336180, 32663112,  00:03:47.7,  00:12:01.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,8, 1105402, 13392, 336180, 32663112,  00:03:02.5,  00:11:25.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,9, 1105402, 13392, 336180, 32663112,  00:03:06.7,  00:11:06.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,10, 1105402, 13392, 336180, 32663112,  00:03:27.4,  00:11:42.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,11, 1105402, 13392, 336180, 32663112,  00:02:16.5,  00:10:20.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,12, 1105402, 13392, 336180, 32663112,  00:02:19.6,  00:10:35.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,13, 1105402, 13392, 336180, 32663112,  00:04:56.6,  00:12:54.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_07 ) Log.txt,14, 1105402, 13392, 336180, 32663112,  00:03:36.7,  00:11:52.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,1, 1079754, 13392, 310476, 32605251,  00:01:50.9,  00:06:19.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,2, 1105206, 13392, 335928, 32656252,  00:03:48.7,  00:12:26.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,3, 1105206, 13392, 335928, 32656252,  00:02:14.7,  00:11:08.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,4, 1105206, 13392, 335928, 32656252,  00:02:11.7,  00:11:07.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,5, 1105206, 13392, 335928, 32656252,  00:02:46.1,  00:11:12.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,6, 1105206, 13392, 335928, 32656252,  00:02:55.8,  00:11:06.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,7, 1105206, 13392, 335928, 32656252,  00:02:45.1,  00:11:12.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,8, 1105206, 13392, 335928, 32656252,  00:02:17.5,  00:09:55.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,9, 1105206, 13392, 335928, 32656252,  00:02:38.8,  00:10:39.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,10, 1105206, 13392, 335928, 32656252,  00:02:06.9,  00:09:42.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,11, 1105206, 13392, 335928, 32656252,  00:02:17.2,  00:10:05.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,12, 1105206, 13392, 335928, 32656252,  00:02:02.3,  00:10:48.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,13, 1105206, 13392, 335928, 32656252,  00:02:24.9,  00:09:59.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_22 ) Log.txt,14, 1105206, 13392, 335928, 32656252,  00:02:31.5,  00:09:59.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,1, 3707744, 6648, 325203, 243776481,  00:14:10.7,  01:50:45.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,2, 3873672, 6648, 491131, 244108340,  00:17:57.8,  02:28:13.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,3, 3873672, 6648, 491131, 244108340,  00:23:38.9,  02:23:51.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,4, 3873672, 6648, 491131, 244108340,  00:24:17.2,  02:22:08.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,5, 3873672, 6648, 491131, 244108340,  00:24:13.4,  02:31:08.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,6, 3873672, 6648, 491131, 244108340,  00:21:21.3,  02:32:51.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,7, 3873672, 6648, 491131, 244108340,  00:24:18.7,  02:28:33.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,8, 3873672, 6648, 491131, 244108340,  00:20:18.9,  02:28:28.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,9, 3873672, 6648, 491131, 244108340,  00:20:56.3,  02:26:11.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,10, 3873672, 6648, 491131, 244108340,  00:47:19.1,  02:55:51.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,11, 3873672, 6648, 491131, 244108340,  00:24:14.9,  02:35:56.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,12, 3873672, 6648, 491131, 244108340,  00:23:57.2,  02:34:30.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,13, 3873672, 6648, 491131, 244108340,  00:21:22.9,  02:27:20.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_27 ) Log (1).txt,14, 3873672, 6648, 491131, 244108340,  00:24:59.8,  02:31:42.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SE_31 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,1, 3707744, 6648, 325203, 243776481, ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,2, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,3, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,4, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,5, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,6, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,7, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,8, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,9, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,10, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,11, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,12, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,13, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_CAN_18 ) Log.txt,14, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,1, 3732036, 12960, 371869, 243900632,  00:15:46.6,  02:07:12.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,2, 3897964, 12960, 537797, 244232497,  00:27:02.9,  03:04:13.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,3, 3897964, 12960, 537797, 244232497,  00:31:59.9,  03:04:03.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,4, 3897964, 12960, 537797, 244232497,  00:24:47.8,  03:01:28.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,5, 3897964, 12960, 537797, 244232497,  00:25:58.2,  03:04:39.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,6, 3897964, 12960, 537797, 244232497,  00:36:16.8,  03:14:57.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,7, 3897964, 12960, 537797, 244232497,  00:50:03.9,  03:26:50.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,8, 3897964, 12960, 537797, 244232497,  00:25:51.3,  02:38:16.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,9, 3897964, 12960, 537797, 244232497,  00:37:15.7,  02:48:06.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,10, 3897964, 12960, 537797, 244232497,  00:37:47.9,  02:51:36.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,11, 3897964, 12960, 537797, 244232497,  00:56:09.1,  03:07:37.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,12, 3897964, 12960, 537797, 244232497,  00:21:01.4,  02:33:50.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,13, 3897964, 12960, 537797, 244232497,  00:24:58.7,  02:36:21.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_14 ) Log.txt,14, 3897964, 12960, 537797, 244232497,  00:25:39.1,  02:40:03.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,1, 3718428, 14016, 364460, 243863829,  00:21:36.8,  02:28:10.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,2, 3884356, 14016, 530388, 244195695,  00:32:04.9,  03:29:44.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,3, 3884356, 14016, 530388, 244195695,  00:46:58.0,  03:37:36.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,4, 3884356, 14016, 530388, 244195695,  00:33:19.0,  03:22:18.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,5, 3884356, 14016, 530388, 244195695,  00:31:52.4,  03:21:31.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,6, 3884356, 14016, 530388, 244195695,  00:45:23.9,  03:45:16.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,7, 3884356, 14016, 530388, 244195695,  00:24:27.4,  03:09:50.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,8, 3884356, 14016, 530388, 244195695,  00:45:25.1,  03:13:46.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,9, 3884356, 14016, 530388, 244195695,  00:24:48.6,  02:48:56.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,10, 3884356, 14016, 530388, 244195695,  00:25:39.1,  02:57:31.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,11, 3884356, 14016, 530388, 244195695,  00:23:18.6,  02:55:42.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,12, 3884356, 14016, 530388, 244195695,  00:24:41.9,  02:51:56.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,13, 3884356, 14016, 530388, 244195695,  00:27:05.3,  02:51:23.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_16 ) Log.txt,14, 3884356, 14016, 530388, 244195695,  00:22:35.7,  02:55:56.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,1, 3737132, 21408, 424162, 244059217,  00:15:12.9,  02:14:23.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,2, 3903060, 21408, 590090, 244391080,  00:30:00.0,  03:17:39.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,3, 3903060, 21408, 590090, 244391080,  00:31:56.0,  03:22:01.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,4, 3903060, 21408, 590090, 244391080,  00:38:08.0,  03:30:26.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,5, 3903060, 21408, 590090, 244391080,  00:32:02.5,  02:56:26.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,6, 3903060, 21408, 590090, 244391080,  00:46:36.0,  03:12:32.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,7, 3903060, 21408, 590090, 244391080,  00:55:54.4,  03:17:10.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,8, 3903060, 21408, 590090, 244391080,  00:51:41.0,  03:19:17.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,9, 3903060, 21408, 590090, 244391080,  00:51:38.7,  03:19:14.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,10, 3903060, 21408, 590090, 244391080,  00:28:47.8,  02:51:28.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,11, 3903060, 21408, 590090, 244391080,  00:27:58.2,  02:53:44.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,12, 3903060, 21408, 590090, 244391080,  00:27:36.2,  02:44:02.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,13, 3903060, 21408, 590090, 244391080,  00:36:04.8,  03:01:48.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_10 ) Log (1).txt,14, 3903060, 21408, 590090, 244391080,  01:18:34.0,  04:07:04.8. 
